	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10
57617	10.06399415	9.944433596	11.09171874	9.788374296	10.8420514	10.65998555	9.951584735	10.28346924	9.686647941	10.68966817
51652	11.08555087	10.79462803	10.83005111	10.36555957	11.15965649	10.93932679	11.1797015	11.14115827	10.94658752	10.70409376
84313	10.25749427	10.58482724	10.52677865	9.947983727	10.3268246	10.28908875	10.46189511	10.67044124	10.4179333	10.76865453
9559	10.20328853	11.15094662	8.170640661	9.236306051	9.182229961	10.17422688	10.38911009	9.77595721	10.47082621	10.13632637
112936	10.28886607	10.55313929	9.595923374	10.5155665	11.01265917	10.5099164	10.95758368	10.67904485	10.74979252	10.74791787
51160	11.31557025	10.93142925	12.72119076	12.63971074	12.05592323	11.02059658	11.11281075	11.70095484	11.84151489	11.7488905
51699	10.04633772	10.89397402	8.495855027	9.357931102	9.683677508	9.902351899	9.980499635	10.38512027	10.40691693	9.85793591
65082	9.571900697	10.27904105	9.40319464	9.172878499	9.39388593	9.788639549	9.455680452	9.199598491	9.150301993	9.476935311
26276	9.147134188	8.526793421	9.4145343	7.848266134	8.809380679	9.082981146	8.734121924	8.709244792	8.596182673	8.775921007
55737	10.87010244	11.94100497	9.079484784	10.78647548	10.51901963	10.95924954	11.7396365	11.26633317	11.36455142	10.50014765
51028	9.989571899	9.306912469	8.149021017	8.69162768	8.780734301	9.82216784	10.01745777	10.04361149	9.648042042	9.27246043
137492	8.720766852	9.755442933	6.883515738	8.611465287	8.721298827	9.007498274	8.83935183	8.937214313	9.095741435	8.63196932
79720	11.13412325	9.579787707	10.16688036	10.56566276	10.99250199	10.85243307	10.41866623	11.11127289	11.41640757	10.57818472
55048	9.577468105	9.166376269	9.908392621	9.429048691	10.18782267	9.565591083	9.545616492	9.992756537	9.838972875	9.801362879
155382	7.006793949	8.078496693	8.419659392	6.259212217	7.687002582	7.258552843	7.557313585	8.10629335	7.942708611	8.720233654
23339	10.47283185	10.41976882	11.36217869	10.66799384	11.61143716	10.76870481	10.56094189	10.86961266	10.86989292	10.8578036
27072	9.346898401	10.20838691	10.2639398	9.401020924	9.818381337	9.925448515	9.147004918	9.259031861	9.119836771	9.507737169
11311	9.325586545	9.456333057	9.94020875	10.1685059	10.73226097	11.14437038	10.44284203	10.48171832	9.746663621	10.32921017
27183	10.7718161	11.51555842	10.25046767	11.26593056	11.03708758	10.64266854	10.93617083	10.39646832	10.15011359	10.15429814
9525	10.08259256	10.07129596	8.71277253	8.160607125	8.957511569	9.956053747	9.601094959	9.628289323	9.738697929	9.512662648
6293	10.51537815	10.98613223	10.31983343	10.29115849	10.51576389	10.77698237	10.99075948	10.74745068	10.61443214	10.50345051
55275	10.25544668	10.68638838	10.63830657	10.17348501	10.37313497	10.39216402	10.66119912	10.64358584	10.44462214	10.59685857
51542	8.956113878	10.35561032	8.358180408	8.595972031	8.616181967	8.887485365	9.227143711	9.116398809	8.908871138	8.52929272
6944	9.954660749	10.07448831	11.25999542	10.46907765	11.15128862	11.29340285	10.87351824	10.14749115	10.2940393	10.78842055
23355	9.079299702	9.30147356	9.384012884	9.472790535	9.220062182	8.680417195	8.767686906	9.322643855	8.961839763	9.19081854
7443	7.873486562	8.406974521	7.711298037	7.172288483	7.368749146	9.034942262	9.21034186	8.703633692	8.756254743	9.106451708
7444	8.526200301	8.866818363	6.362319089	7.272218261	7.16681786	8.347753785	8.277046039	8.353985286	8.336514147	7.860893913
51231	10.01036292	9.207668633	8.177775309	9.313514563	9.788116663	8.985248517	9.334417212	9.960184285	9.779647957	9.806720061
147645	6.156083076	5.319310838	7.671414394	5.440962161	6.826023429	4.726972864	3.895128091	6.458139172	5.476362244	5.66654358
54621	9.284004625	5.402954059	7.904311879	8.219566417	9.013983635	7.93672862	8.762573389	9.614899737	9.964496682	9.016842823
340547	0.901571685	2.313884328	3.459431619	2.931928843	2.435655261	1.347325492	0.824564212	3.055039435	5.921307785	8.554986689
23584	9.498208576	1.758431108	0	2.656496371	1.0721058	3.247046441	0	2.087259152	1.940429889	3.917231235
11326	9.051246741	8.107875621	7.441758175	8.828393258	7.216646927	6.619079884	4.845811172	7.476477281	5.594061797	7.651051691
391123	0	0.843501526	5.026800059	4.731020277	7.611175332	2.031677496	2.029982866	4.391760847	4.246058393	4.137298581
7447	8.193114793	1.37233924	4.487267665	1.868884273	2.106884289	3.12465899	6.022230196	0.857821792	0	0.871764811
284415	0.901571685	0	0	2.656496371	0	0	0	0	0	1.803061675
222008	0	0	1.280124892	0	0	0	1.34596403	0	0	0
342865	0	0	5.40696517	1.868884273	1.0721058	0	0	0.857821792	0	0
128434	2.8230156	0.843501526	5.253342631	1.218037159	4.038743442	2.493954694	4.992786555	0.857821792	3.832383717	3.917231235
30813	0	0.843501526	0	1.218037159	0	0	0	2.087259152	0	1.411317768
338917	0	0.843501526	0	0	7.248377336	0.825541427	0.824564212	0	0	0.871764811
51534	9.843190414	9.419985241	9.304758801	9.075376192	9.543639326	10.19813216	10.32638533	9.808995538	9.862622636	9.812057424
79679	7.660986358	6.412959311	8.821546321	12.88985745	12.28354115	10.88696473	6.511091629	11.8201579	10.00888839	9.990951316
143187	8.616523482	9.106444118	7.932510053	8.103385384	8.364378513	8.136011387	8.192005727	8.513665229	8.67510245	7.45346737
10490	9.814785438	10.55896306	9.584479455	10.49428799	10.3817921	9.962242886	10.42978091	10.17738204	10.35469138	10.142695
7448	2.160984708	0.843501526	5.019194836	3.362301553	3.449270826	2.031677496	0.824564212	0	3.250158169	3.453978431
56664	0.901571685	0	0	1.868884273	0	0	0	0	0	0
56663	0	0	0	0	0	0	0	0	0	0
56662	0	0	0	0	0	0	0	0	0	0
64856	11.45992961	8.000083967	12.69158775	11.48801725	12.96953863	12.4386825	8.812908257	11.14530362	11.61918798	11.80684872
340706	3.618790722	1.758431108	8.112253391	0	7.591269502	5.588090957	6.24389753	4.994090899	5.875546638	5.409180457
146177	2.8230156	1.37233924	7.895683727	0	7.671481624	3.739329676	3.357847551	8.905305165	9.141749531	9.192865833
200403	4.265226838	0	3.63559189	3.362301553	7.874905139	3.464485305	4.545925137	8.455828172	9.465099239	8.911385696
4013	9.339185052	6.329911122	6.616811997	8.890187656	10.10069282	9.446101322	4.037399794	9.460441766	7.613908779	8.59578746
127731	0	0	6.658211483	1.868884273	1.0721058	0.825541427	0	2.339622003	2.930264245	2.579976597
90113	1.452120959	2.527720953	4.063011031	6.308326287	8.076915514	0.825541427	8.538599464	9.192485161	9.574762668	10.62138698
402117	0	0	0	1.218037159	0	0	0	0	0	0
375567	0	0	7.488413783	0	0	0	0	0	5.314297736	2.933383791
220001	4.802694712	3.396885587	9.587911374	4.91541095	6.268191079	3.970098986	2.279501011	5.813514428	8.233166187	8.876147631
221806	4.710040466	0	5.545792345	9.239475137	6.514246952	5.516885042	4.806602463	6.645390401	6.975924757	4.386604044
7450	12.24813966	10.69816412	10.59098799	12.26835506	11.58992622	11.6881811	10.5401758	11.20062824	13.19397419	13.21405266
51322	10.73628446	11.58994537	10.53513645	12.23381435	10.8652601	11.0017043	11.4391224	11.05068364	11.17626692	10.95146912
23063	9.978442342	11.11056755	9.488127138	9.781868338	10.04004199	9.919708933	10.3071991	10.03470062	10.46890146	9.360696773
10352	7.403130503	7.98473687	9.001126665	8.312714631	8.367174901	8.32753962	8.02496233	9.280580563	9.53757835	9.017443713
7453	14.91025852	12.00987689	10.92682545	14.06006897	11.3106923	14.21495987	11.46374847	11.81756266	11.15667091	11.80283306
8936	8.587517264	6.301130331	8.844145209	7.960063347	7.847542862	6.759367588	6.616876675	9.155971045	9.641221227	10.10078768
10163	11.26710368	12.29446076	12.87369128	11.87992952	11.1892491	11.30004551	11.12082488	10.93930887	10.94520364	11.57064503
10810	3.139551352	8.022296231	9.021178209	8.530212404	7.754850766	5.467383831	7.18168798	8.397939406	7.428271389	7.558817878
375260	10.7303994	10.95240361	11.6596774	10.77778289	10.52226795	10.74877241	9.570699907	10.4535791	10.50691786	10.62669739
374666	10.70436597	10.9208266	11.2405358	10.72223452	10.55541251	10.88931603	9.512494562	10.30122592	10.36302714	10.66111653
375690	10.60494568	10.84932127	11.19202854	10.54787894	10.23081484	10.74941971	9.330967058	10.35680055	10.2754385	10.40357344
653635	11.01995261	11.31872734	11.7426102	11.09889251	11.00571352	11.26017712	9.830977493	10.80884459	10.66153968	11.06758776
8976	10.11795875	10.7496639	8.697960384	9.456542313	9.193140919	9.972780235	10.10490181	10.11404148	10.06857368	9.894874288
7454	10.01883763	7.277252059	8.568227482	9.92060564	8.041130705	6.789892236	6.356779428	8.216779319	7.321390591	7.845776053
441818	5.706400699	6.529204078	4.290675055	5.149047954	5.752794076	6.260697527	6.105361699	5.72765639	6.520785234	6.020155465
51729	10.52900344	11.67337268	10.34698857	10.28503734	10.45813302	11.12803661	10.99458078	10.77847414	10.99018383	10.76177535
23559	10.88017736	10.55242203	12.18021998	10.33921501	11.94975231	10.7073958	10.99088525	10.74254751	11.21134901	11.33716617
164684	0.901571685	0.843501526	4.886130642	3.163112244	2.435655261	0.825541427	2.035447961	1.392152534	3.139895103	0.871764811
23558	11.94088454	11.93399203	12.13327986	11.41771963	11.78554123	11.08047033	10.83689047	11.32689627	11.04353631	11.26000936
11193	8.063357867	7.977524359	7.110017605	6.724848056	7.139777459	7.168492616	7.869408772	8.543245308	8.177681143	8.153893476
51186	8.80751142	9.281353297	9.105908509	9.868339518	9.337813654	8.858977168	8.664555016	9.243647662	9.83598911	10.22702671
81554	10.362058	10.38847371	10.70896065	10.56187035	11.03708758	11.05869957	10.84174737	10.85513353	10.90519556	11.01995115
64409	2.8230156	3.396885587	8.722563704	9.131038172	5.385217033	1.729705026	2.029982866	2.554367826	6.740931607	6.591495419
114049	11.0139454	10.98844142	10.23031219	10.44594516	11.11524515	10.90453001	10.71385946	11.05071676	11.17272377	11.02863117
171022	8.020594428	4.962951515	1.94751655	6.829495691	3.714564249	5.972143498	5.277222297	5.854601631	6.475488638	3.994380593
155368	5.753588492	6.682126599	8.419659392	6.468146663	7.784010524	4.640285432	5.218684313	7.953926943	6.635053475	7.732121964
135886	2.8230156	0.843501526	5.081386501	3.693353136	4.594148409	3.359858472	2.029982866	6.163381992	3.511822218	5.322075964
57590	10.4134663	9.818083938	10.54068156	9.571651974	8.989157461	9.621818553	10.08864926	9.530258061	10.11731141	9.756390195
115825	7.511148572	6.399446274	8.240450768	7.913207173	8.425797481	7.837938197	7.626494624	8.224636513	7.897630699	9.423067995
23001	8.917786478	10.33712245	8.746754135	8.857560251	9.938336375	9.748963479	10.22035596	9.707520305	9.895954196	10.54009587
57705	7.667160518	6.820381947	5.631436099	8.878038647	8.320272103	5.441981378	5.126163425	8.188937424	6.460067576	7.158949937
11169	7.48342402	8.287343464	6.414231958	7.090414163	6.881038076	8.376230032	8.77785923	8.123205246	6.965041971	7.596421613
55717	9.984636057	9.319524231	9.81766898	9.106949963	9.225386768	9.607608838	9.798869642	9.667728415	10.05452414	9.635157437
55759	8.616523482	9.039259326	9.365385032	8.581060826	9.013983635	9.943663219	9.170359498	8.969836025	9.55312335	9.256888942
64743	10.82041171	10.51605111	14.46837858	11.60381446	11.98627913	10.79903467	10.18256953	11.47216661	11.65729607	11.40833632
146845	2.160984708	2.527720953	3.934110716	2.315798063	7.901758106	3.359858472	5.126163425	1.392152534	8.210306058	2.767464121
116966	0	3.691154458	5.306386202	2.656496371	2.106884289	3.897201695	2.492135196	1.781149852	0	3.21704455
57418	10.57652374	10.83621569	11.00010066	10.68668864	10.94891048	11.38830617	11.66075364	10.42061103	10.43084516	10.68312928
57728	8.29631102	8.312797208	10.00782817	8.092140297	8.46233417	7.553610864	8.22954899	8.804062919	9.542180843	9.075717662
9948	12.51271131	12.3870245	13.75457438	13.12798278	13.02364185	12.91379263	13.24953669	13.12436584	12.4332728	12.98602568
91833	8.500288591	8.9493791	7.815611931	8.147171338	8.354692813	8.464029432	8.477497627	8.616738495	8.064973362	8.832167853
84219	9.060658378	9.446510375	11.16804527	9.59904957	10.14772237	9.725468172	9.200922139	8.893031474	8.512694643	9.764672087
79446	8.496826221	7.349307771	8.707852256	7.753912686	9.056427188	8.636302697	7.361541166	8.565070463	8.917364918	9.030644241
80232	10.6570641	11.29975768	10.8518606	10.79834284	11.38096511	11.48630897	11.14803894	10.57992938	10.70960469	10.96411015
253769	7.02613941	7.489838329	8.557326989	7.04766598	6.985148594	8.054549512	5.718572603	8.164637464	8.375585988	7.2482815
114987	4.448458298	3.283744017	5.253342631	3.163112244	6.348464374	5.880565541	6.356779428	5.513462321	5.207533695	4.548843481
55339	10.46930267	10.89276888	10.32947604	10.32138089	10.17274314	10.36031324	10.65913697	10.20819277	10.17630058	10.3822025
89891	11.63787642	10.38676267	11.4692784	11.49665119	11.85631872	11.21730513	12.31641174	12.28001101	11.76671263	11.13887455
57539	8.154079868	8.279987513	8.437603531	6.572351588	8.233090911	8.428901553	7.12703272	8.475716816	9.189284682	9.201025831
134430	9.470319867	9.449792039	7.701430537	8.126779832	8.047157184	9.567060528	9.34813613	9.124820513	9.484282764	8.981750782
22884	8.799101557	8.745515005	9.42955613	8.980079012	8.537031984	8.945127462	8.302389886	8.337630821	8.134620378	8.626405916
401551	3.139551352	0	4.576346779	0	9.598015641	2.031677496	5.413949432	9.781294463	10.04938109	8.512998762
10885	8.986059321	9.665552838	9.533329732	9.061118682	9.290336389	11.12255069	9.867158407	9.147729747	9.282093407	9.367962893
55255	9.425492664	8.372806742	8.77525767	11.08045528	9.220062182	8.639099727	8.913219442	9.124820513	9.401939086	9.258844653
23160	9.133820107	10.90298056	9.291664102	8.48286401	9.010903451	9.471431968	9.969446962	9.147729747	9.618828155	9.095550252
54521	7.462274859	6.71522759	6.985435535	6.942700988	6.739353981	7.308602969	7.545454132	6.959733067	7.100500454	7.125043514
56270	11.75519187	11.67932593	11.24733418	10.62259804	11.47336959	11.68073457	12.97993816	12.00001574	11.38867771	11.05751153
11152	10.6057496	10.07873377	12.55476014	9.967226259	10.63058021	10.46805785	9.60024968	9.985757564	10.11731141	10.0223735
9277	10.31858992	10.2054778	10.71510401	10.25089835	10.60731709	11.17263746	10.15258882	10.06455672	10.05324007	10.669962
22911	6.830955	6.983237615	8.027905997	7.513313872	7.39733579	7.517585934	8.184378494	7.45659919	8.23769516	8.580231051
57599	9.677205711	9.949079058	10.30687545	9.18791642	9.526487306	9.746371724	9.735039946	10.24439083	10.33477015	9.66200713
151790	2.634198274	0.843501526	2.747236999	1.868884273	5.52994585	3.359858472	4.447400667	7.271777679	7.681954486	7.167303729
10785	8.145260175	8.999504552	9.317735714	7.990476151	8.466837131	9.000554711	9.017776351	8.63748708	8.214907251	8.136980349
55779	7.497352893	6.358128967	7.079865541	7.736074455	6.959816514	8.246515924	6.777582782	8.300940959	8.459404568	7.256135077
348793	7.256536118	7.854165872	7.139551352	7.780263505	6.985148594	7.565422007	6.486492353	7.338467203	6.827600572	7.287127797
84058	8.42212323	8.514309688	10.98187306	8.509360145	10.75636968	7.397183456	8.639670637	10.00078608	10.80194693	11.03999122
54853	8.806449089	8.358979478	9.084732399	8.671965586	9.537787793	10.18847424	9.440104025	9.32923619	9.299613061	9.207844546
79726	10.07564627	10.53857231	9.598584245	9.902726926	9.773651726	9.741174204	9.632265125	9.778628305	9.615352105	8.891355083
54554	7.835612113	7.291953434	7.533607731	7.662429835	7.679262623	7.876374512	8.009807907	8.08054788	8.60321944	8.479847346
11091	9.773356666	10.91252592	10.48712223	9.699119013	10.32558565	10.28641499	10.33846319	10.01217979	10.12221831	9.581474028
55112	8.784975687	7.931318437	8.546343122	7.090414163	8.421164799	7.773209114	7.811168511	9.453772094	9.219363126	9.091166393
80349	9.482625869	9.697652557	9.595923374	9.621085	10.28536523	10.16358163	10.18448251	10.42573235	10.00756303	10.02926431
284403	8.044507782	9.094815344	11.27919599	8.663591192	7.72508877	8.71794095	9.303064245	9.112169449	7.734171049	9.589266501
126820	1.452120959	0	2.402094544	1.868884273	5.893226284	2.679288666	1.34596403	7.809900577	8.556855861	7.383489168
128025	0	0.843501526	3.459431619	0	1.68036937	0	0	1.392152534	0	1.411317768
149465	3.977911823	0	4.198266259	1.868884273	6.092856488	2.493954694	4.166892156	6.775178313	6.419982081	6.361852561
144406	6.368020971	7.788291578	5.930737338	3.537308493	8.979736424	7.113238958	7.781141981	9.409651234	10.55488743	10.02467414
93594	7.531598238	6.76876261	7.921416098	6.742825446	6.308885057	7.606015753	6.797718584	7.015146282	7.74693548	7.571461421
164781	1.452120959	0.843501526	0	0	0	0.825541427	0	0	0	0
11180	11.54545307	11.16141775	14.07042766	12.46629693	12.7037064	12.5705966	12.09226073	12.1482574	12.32100729	12.45689861
55100	8.912598373	8.18866104	8.484391531	9.918629973	9.280139047	9.357169948	9.097100085	8.878164361	9.072453942	9.037495615
256764	2.8230156	3.858528121	4.063011031	7.249763882	6.839974699	6.72818311	5.360803199	8.131587427	8.007789773	5.618614553
84942	8.881815096	9.062382412	8.947031683	8.443394475	8.989501793	9.313802267	8.340292985	9.149134098	9.376947784	9.176902417
54663	10.14475561	10.19084347	10.85631433	9.621085	9.90554285	10.19147851	9.729809352	9.779961918	10.07617974	9.93334174
84128	9.801697205	10.09559218	9.109644202	8.610731063	9.251718619	10.20286605	9.988186473	10.10980519	11.04612056	9.530580347
79968	6.774877966	8.602462077	5.788834461	7.481547594	7.093939349	8.136011387	8.639670637	7.729351551	6.008695286	7.651051691
79084	9.617875513	9.863698766	10.64322487	10.13826502	11.50240037	10.47795746	10.52801577	12.64338386	11.98804609	10.86784582
79819	6.728392656	5.135900094	6.952532762	5.302373891	7.776775817	6.024423852	6.435996888	9.26094352	9.787391324	8.089420289
23335	8.475874046	8.337810087	8.507228152	8.288502068	8.43501887	8.622235623	7.859863975	8.517891778	8.149117581	8.614236474
124997	9.872877844	10.09768558	11.0602134	10.05617774	9.923671403	9.669110764	8.762573389	9.369463648	9.004984457	10.12779099
80335	11.33751353	12.01376239	11.80672224	11.44611389	12.46216377	12.50227794	12.72224417	12.10749836	12.11510671	12.70971395
84292	7.943786566	9.320564103	9.565782032	8.930039176	9.199756254	8.566200965	8.33306722	8.70893695	8.325068397	8.835709687
